Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
577.704,TraderOne,Tick,3354,3316,38,-38,155100,155100,50713,-209813,-209813,OK
577.985,TraderOne,Tick,3364,3316,48,-48,154600,155100,50558,-206658,-221058,OK
578.204,TraderOne,Tick,3364,3316,48,-48,154600,155100,50558,-206658,-221058,OK
578.485,TraderOne,Tick,3364,3316,48,-48,154600,155100,50558,-206658,-221058,OK
578.766,TraderOne,Tick,3364,3316,48,-48,154600,155100,50558,-206658,-221058,OK
579.032,TraderOne,Tick,3364,3316,48,-48,154600,155100,50558,-206658,-221058,OK
579.204,TraderOne,Tick,3364,3316,48,-48,154600,155100,50558,-206658,-221058,OK
579.454,TraderOne,Tick,3364,3316,48,-48,154600,155100,50558,-206658,-221058,OK
579.704,TraderOne,Tick,3364,3316,48,-48,154600,155100,50558,-206658,-221058,OK
580.016,TraderOne,Tick,3364,3316,48,-48,154600,155100,50558,-206658,-221058,OK
580.282,TraderOne,Tick,3364,3316,48,-48,154600,155400,50558,-206658,-221058,OK
580.485,TraderOne,Tick,3374,3316,58,-58,154600,155400,50403,-202503,-219903,OK
580.75,TraderOne,Tick,3374,3316,58,-58,154600,155400,50403,-202503,-219903,OK
581.0,TraderOne,Tick,3374,3326,48,-48,155300,155400,50248,-210348,-215148,OK
581.282,TraderOne,Tick,3374,3336,38,-38,155200,155400,50558,-212658,-220258,OK
581.532,TraderOne,Tick,3374,3346,28,-28,155500,155400,50868,-214968,-212168,OK
581.766,TraderOne,Tick,3374,3346,28,-28,155500,155500,50868,-214968,-214968,OK
582.063,TraderOne,Tick,3384,3346,38,-38,155500,155500,51179,-213279,-213279,OK
582.219,TraderOne,Tick,3384,3346,38,-38,155500,155500,51179,-213279,-213279,OK
582.547,TraderOne,Tick,3384,3346,38,-38,155500,155600,51179,-213279,-217079,OK
582.704,TraderOne,Tick,3384,3346,38,-38,155500,155600,51179,-213279,-217079,OK
583.032,TraderOne,Tick,3384,3346,38,-38,155200,155600,51179,-213279,-224679,OK
583.266,TraderOne,Tick,3384,3346,38,-38,155200,155600,51179,-213279,-224679,OK
583.5,TraderOne,Tick,3384,3356,28,-28,155200,155600,51489,-216589,-224989,OK
583.797,TraderOne,Tick,3384,3366,18,-18,155800,155600,51334,-219434,-215834,OK
584.032,TraderOne,Tick,3384,3366,18,-18,155800,155600,51334,-219434,-215834,OK
584.204,TraderOne,Tick,3384,3376,8,-8,156000,155600,51178,-220278,-217878,OK
584.5,TraderOne,Tick,3384,3376,8,-8,156000,155600,51178,-220278,-217878,OK
584.813,TraderOne,Tick,3384,3376,8,-8,156000,155600,51178,-220278,-217878,OK
585.047,TraderOne,Tick,3384,3376,8,-8,156000,155600,51178,-220278,-217878,OK
585.25,TraderOne,Tick,3384,3376,8,-8,156000,155600,51178,-220278,-217878,OK
585.454,TraderOne,Tick,3384,3376,8,-8,156000,155600,51178,-220278,-217878,OK
585.735,TraderOne,Tick,3384,3376,8,-8,156000,155600,51178,-220278,-217878,OK
586.0,TraderOne,Tick,3384,3376,8,-8,156000,155300,51178,-220278,-217878,OK
586.297,TraderOne,Tick,3384,3376,8,-8,156000,155500,51178,-220278,-217878,OK
586.469,TraderOne,Tick,3394,3376,18,-18,155200,155500,51023,-220123,-225523,OK
586.797,TraderOne,Tick,3394,3376,18,-18,155200,155500,51023,-220123,-225523,OK
587.016,TraderOne,Tick,3394,3376,18,-18,155200,155600,51023,-220123,-225523,OK
587.219,TraderOne,Tick,3394,3376,18,-18,155200,155600,51023,-220123,-225523,OK
587.5,TraderOne,Tick,3394,3376,18,-18,155200,155600,51023,-220123,-225523,OK
587.704,TraderOne,Tick,3401,3376,25,-20,155400,155600,50914,-996814,-223814,OK
588.063,TraderOne,Tick,3401,3376,25,-25,155400,155600,50914,-219314,-224314,OK
588.297,TraderOne,Tick,3401,3376,25,-25,155400,155600,50914,-219314,-224314,OK
588.469,TraderOne,Tick,3401,3386,15,-15,155900,155600,51225,-222625,-218125,OK
588.75,TraderOne,Tick,3401,3386,15,-15,155900,155600,51225,-222625,-218125,OK
588.969,TraderOne,Tick,3411,3386,25,-25,155200,155600,51069,-222469,-229969,OK
589.235,TraderOne,Tick,3411,3386,25,-25,155200,155600,51069,-222469,-229969,OK
589.5,TraderOne,Tick,3411,3386,25,-25,155200,155600,51069,-222469,-229969,OK
589.782,TraderOne,Tick,3411,3386,25,-25,155200,155600,51069,-222469,-229969,OK
590.016,TraderOne,Tick,3411,3386,25,-25,155200,155600,51069,-222469,-229969,OK
590.266,TraderOne,Tick,3411,3386,25,-25,155200,155600,51069,-222469,-229969,OK
590.547,TraderOne,Tick,3411,3386,25,-25,155200,155600,51069,-222469,-229969,OK
590.813,TraderOne,Tick,3411,3394,17,-17,155200,155600,51317,-224317,-229417,OK
591.0,TraderOne,Tick,3411,3394,17,-17,155200,155600,51317,-224317,-229417,OK
591.219,TraderOne,Tick,3411,3394,17,-17,155200,155000,51317,-224317,-220917,OK
591.547,TraderOne,Tick,3411,3404,7,-7,155100,155000,51627,-225627,-224927,OK
591.735,TraderOne,Tick,3411,3404,7,-7,155100,155000,51627,-225627,-224927,OK
592.047,TraderOne,Tick,3411,3404,7,-7,155100,155000,51627,-225627,-224927,OK
592.25,TraderOne,Tick,3411,3404,7,-7,155100,155300,51627,-225627,-227027,OK
592.454,TraderOne,Tick,3411,3404,7,-7,155100,155300,51627,-225627,-227027,OK
592.75,TraderOne,Tick,3411,3404,7,-7,155100,155300,51627,-225627,-227027,OK
593.0,TraderOne,Tick,3411,3404,7,-7,155100,155500,51627,-225627,-227727,OK
593.235,TraderOne,Tick,3411,3404,7,-7,155100,155500,51627,-225627,-227727,OK
593.532,TraderOne,Tick,3411,3413,-2,2,155600,155500,51487,-225487,-225687,OK
593.704,TraderOne,Tick,3411,3413,-2,2,155600,155500,51487,-225487,-225687,OK
594.047,TraderOne,Tick,3411,3420,-9,9,155500,155400,51378,-224678,-225578,OK
594.266,TraderOne,Tick,3411,3420,-9,9,155500,155300,51378,-224678,-226478,OK
594.485,TraderOne,Tick,3411,3420,-9,9,155500,155400,51378,-224678,-225578,OK
594.797,TraderOne,Tick,3421,3420,1,-1,155500,155400,51222,-226522,-226422,OK
595.0,TraderOne,Tick,3431,3420,11,-11,155300,155400,51067,-227367,-228467,OK
595.266,TraderOne,Tick,3431,3420,11,-11,155300,155400,51067,-227367,-228467,OK
595.547,TraderOne,Tick,3431,3420,11,-11,155300,155300,51067,-227367,-227367,OK
595.75,TraderOne,Tick,3431,3420,11,-11,155400,155300,51067,-227367,-226267,OK
596.016,TraderOne,Tick,3431,3420,11,-11,155400,155300,51067,-227367,-226267,OK
596.25,TraderOne,Tick,3431,3420,11,-11,155400,155300,51067,-227367,-226267,OK
596.547,TraderOne,Tick,3431,3420,11,-11,155400,155300,51067,-227367,-226267,OK
596.735,TraderOne,Tick,3431,3420,11,-11,155400,155200,51067,-227367,-225167,OK
597.0,TraderOne,Tick,3431,3430,1,-1,155100,155100,51377,-228677,-228677,OK
597.297,TraderOne,Tick,3431,3430,1,-1,155100,155100,51377,-228677,-228677,OK
597.485,TraderOne,Tick,3431,3430,1,-1,155100,155100,51377,-228677,-228677,OK
597.766,TraderOne,Tick,3431,3430,1,-1,155100,155100,51377,-228677,-228677,OK
598.0,TraderOne,Tick,3431,3440,-9,9,155100,155100,51687,-228987,-228987,OK
598.25,TraderOne,Tick,3431,3440,-9,9,155100,155100,51687,-228987,-228987,OK
598.532,TraderOne,Tick,3431,3450,-19,19,155100,154900,51997,-227297,-231097,OK
598.766,TraderOne,Tick,3431,3450,-19,19,155100,155100,51997,-227297,-227297,OK
599.0,TraderOne,Tick,3431,3453,-22,22,155400,155100,51950,-226650,-233250,OK
599.266,TraderOne,Tick,3431,3453,-22,22,155400,155100,51950,-226650,-233250,OK
599.532,TraderOne,Tick,3431,3463,-32,32,155600,155100,51795,-224495,-234095,OK
599.704,TraderOne,Tick,3431,3463,-32,32,155600,155100,51795,-224495,-234095,OK
600.032,TraderOne,Tick,3431,3463,-32,32,155600,155100,51795,-224495,-234095,OK
600.235,TraderOne,Tick,3431,3463,-32,32,155600,155100,51795,-224495,-234095,OK
600.532,TraderOne,Tick,3431,3465,-34,34,155500,155100,51764,-223664,-233864,OK
600.782,TraderOne,Tick,3431,3465,-34,34,155500,155100,51764,-223664,-233864,OK
601.032,TraderOne,Tick,3431,3465,-34,34,155500,155100,51764,-223664,-233864,OK
601.25,TraderOne,Tick,3431,3465,-34,34,155500,155100,51764,-223664,-233864,OK
601.547,TraderOne,Tick,3431,3465,-34,34,155500,155100,51764,-223664,-233864,OK
601.704,TraderOne,Tick,3431,3465,-34,34,155500,155100,51764,-223664,-233864,OK
602.032,TraderOne,Tick,3431,3475,-44,44,155800,155100,51608,-219508,-232708,OK
602.25,TraderOne,Tick,3431,3475,-44,44,155800,155100,51608,-219508,-232708,OK
602.485,TraderOne,Tick,3431,3475,-44,44,155800,155100,51608,-219508,-232708,OK
602.782,TraderOne,Tick,3438,3475,-37,37,155500,155100,51499,-222199,-233299,OK
603.016,TraderOne,Tick,3438,3475,-37,37,155500,155100,51499,-222199,-233299,OK
603.266,TraderOne,Tick,3438,3475,-37,37,155500,155100,51499,-222199,-233299,OK
603.485,TraderOne,Tick,3438,3475,-37,37,155500,155100,51499,-222199,-233299,OK
603.75,TraderOne,Tick,3438,3475,-37,37,155500,155100,51499,-222199,-233299,OK
604.047,TraderOne,Tick,3438,3475,-37,37,155500,155100,51499,-222199,-233299,OK
604.25,TraderOne,Tick,3438,3475,-37,37,155500,155100,51499,-222199,-233299,OK
604.5,TraderOne,Tick,3438,3475,-37,37,155500,155100,51499,-222199,-233299,OK
604.797,TraderOne,Tick,3438,3475,-37,37,155500,155100,51499,-222199,-233299,OK
605.016,TraderOne,Tick,3448,3475,-27,37,155300,155100,51344,-1775044,-229444,OK
605.25,TraderOne,Tick,3448,3485,-37,37,155100,154600,51654,-226354,-237454,OK
605.469,TraderOne,Tick,3448,3495,-47,47,155000,154600,51964,-221664,-235764,OK
605.782,TraderOne,Tick,3448,3495,-47,47,155000,154600,51964,-221664,-235764,OK
605.985,TraderOne,Tick,3448,3495,-47,47,155000,154600,51964,-221664,-235764,OK
606.219,TraderOne,Tick,3448,3495,-47,47,155000,154600,51964,-221664,-235764,OK
606.469,TraderOne,Tick,3448,3495,-47,47,155000,154700,51964,-221664,-235764,OK
606.719,TraderOne,Tick,3458,3495,-37,37,155200,154700,52274,-225974,-237074,OK
607.047,TraderOne,Tick,3458,3495,-37,37,155200,154700,52274,-225974,-237074,OK
607.204,TraderOne,Tick,3458,3495,-37,37,155200,155000,52274,-225974,-233374,OK
607.5,TraderOne,Tick,3468,3495,-27,27,154900,155000,52118,-230818,-228118,OK
607.75,TraderOne,Tick,3468,3495,-27,27,154900,155000,52118,-230818,-228118,OK
608.032,TraderOne,Tick,3468,3495,-27,27,155500,155000,52118,-230818,-238918,OK
608.219,TraderOne,Tick,3468,3495,-27,27,155500,155000,52118,-230818,-238918,OK
608.532,TraderOne,Tick,3468,3495,-27,27,155500,155400,52118,-230818,-233518,OK
608.704,TraderOne,Tick,3468,3495,-27,27,155500,155400,52118,-230818,-233518,OK
609.047,TraderOne,Tick,3468,3495,-27,27,155500,155400,52118,-230818,-233518,OK
609.297,TraderOne,Tick,3468,3495,-27,27,155500,155700,52118,-230818,-225418,OK
609.454,TraderOne,Tick,3478,3495,-17,17,155500,155700,52430,-235130,-231730,OK
609.766,TraderOne,Tick,3488,3495,-7,7,155000,155700,52740,-232640,-230540,OK
610.0,TraderOne,Tick,3488,3495,-7,7,155000,155700,52740,-232640,-230540,OK
610.204,TraderOne,Tick,3488,3495,-7,7,155000,155700,52740,-232640,-230540,OK
610.547,TraderOne,Tick,3488,3495,-7,7,155000,155700,52740,-232640,-230540,OK
610.75,TraderOne,Tick,3488,3495,-7,7,155000,155500,52740,-232640,-230540,OK
611.016,TraderOne,Tick,3498,3495,3,-3,155800,155500,52584,-232484,-231584,OK
611.204,TraderOne,Tick,3498,3495,3,-3,155800,155500,52584,-232484,-231584,OK
611.547,TraderOne,Tick,3498,3499,-1,1,155800,155500,52522,-232822,-233122,OK
611.75,TraderOne,Tick,3508,3499,9,-9,155900,155500,52834,-234134,-231434,OK
611.954,TraderOne,Tick,3508,3499,9,-9,155900,155500,52834,-234134,-231434,OK
612.25,TraderOne,Tick,3508,3499,9,-9,155900,156000,52834,-234134,-235034,OK
612.469,TraderOne,Tick,3518,3499,19,-19,156000,156000,53146,-234446,-234446,OK
612.797,TraderOne,Tick,3518,3499,19,-19,156000,156000,53146,-234446,-234446,OK
613.0,TraderOne,Tick,3528,3499,29,-29,155400,156200,52990,-233290,-241990,OK
613.313,TraderOne,Tick,3528,3499,29,-29,155400,156300,52990,-233290,-241990,OK
613.485,TraderOne,Tick,3528,3499,29,-29,155400,156100,52990,-233290,-241990,OK
613.75,TraderOne,Tick,3528,3499,29,-29,155400,156100,52990,-233290,-241990,OK
613.969,TraderOne,Tick,3528,3499,29,-29,155400,156400,52990,-233290,-241990,OK
614.297,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
614.532,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
614.704,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
614.969,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
615.219,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
615.5,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
615.797,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
616.0,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
616.282,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
616.485,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
616.782,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
616.954,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
617.235,TraderOne,Tick,3538,3499,39,-39,156000,156400,53302,-231602,-243302,OK
617.5,TraderOne,Tick,3538,3499,39,-39,156000,155900,53302,-231602,-227702,OK
617.704,TraderOne,Tick,3538,3499,39,-39,156000,155900,53302,-231602,-227702,OK
618.016,TraderOne,Tick,3538,3499,39,-39,156000,155900,53302,-231602,-227702,OK
618.297,TraderOne,Tick,3538,3499,39,-39,156000,155900,53302,-231602,-227702,OK
618.516,TraderOne,Tick,3538,3499,39,-39,156000,155900,53302,-231602,-227702,OK
618.766,TraderOne,Tick,3538,3499,39,-39,156000,155700,53302,-231602,-219902,OK
619.047,TraderOne,Tick,3538,3499,39,-39,156000,155600,53302,-231602,-219902,OK
619.297,TraderOne,Tick,3548,3499,49,-49,155000,155600,53147,-228447,-243147,OK
619.454,TraderOne,Tick,3548,3509,39,-49,156000,155600,52992,1324708,-219592,OK
619.766,TraderOne,Tick,3548,3509,39,-39,156000,155600,52992,-232292,-220592,OK
620.0,TraderOne,Tick,3548,3516,32,-32,155400,155600,52883,-234283,-240683,OK
620.297,TraderOne,Tick,3548,3516,32,-32,155400,155600,52883,-234283,-240683,OK
620.547,TraderOne,Tick,3548,3516,32,-32,155400,155600,52883,-234283,-240683,OK
620.782,TraderOne,Tick,3548,3516,32,-32,155400,155700,52883,-234283,-243883,OK
621.047,TraderOne,Tick,3557,3516,41,-41,155300,155700,52743,-230543,-242843,OK
621.219,TraderOne,Tick,3557,3516,41,-41,155300,155700,52743,-230543,-242843,OK
621.5,TraderOne,Tick,3557,3516,41,-41,155300,155700,52743,-230543,-242843,OK
621.75,TraderOne,Tick,3567,3516,51,-51,155400,155700,52587,-226387,-241687,OK
621.954,TraderOne,Tick,3567,3516,51,-51,155400,156200,52587,-226387,-241687,OK
622.204,TraderOne,Tick,3567,3516,51,-51,155400,156200,52587,-226387,-241687,OK
622.485,TraderOne,Tick,3567,3516,51,-51,155400,156200,52587,-226387,-241687,OK
622.704,TraderOne,Tick,3567,3526,41,-51,156400,156200,52431,1330769,-223031,OK
622.985,TraderOne,Tick,3567,3526,41,-41,156400,156200,52431,-231231,-223031,OK
623.219,TraderOne,Tick,3567,3526,41,-41,156400,156200,52431,-231231,-223031,OK
623.516,TraderOne,Tick,3567,3526,41,-41,156400,156200,52431,-231231,-223031,OK
623.797,TraderOne,Tick,3567,3536,31,-31,156400,156200,52275,-236075,-229875,OK
623.954,TraderOne,Tick,3567,3536,31,-31,156400,156200,52275,-236075,-229875,OK
624.25,TraderOne,Tick,3567,3546,21,-31,156000,155900,52119,1320081,-236819,OK
624.5,TraderOne,Tick,3567,3546,21,-21,156000,155900,52119,-241919,-239819,OK
624.782,TraderOne,Tick,3567,3546,21,-21,156000,155900,52119,-241919,-239819,OK
625.0,TraderOne,Tick,3567,3546,21,-21,156000,155900,52119,-241919,-239819,OK
625.204,TraderOne,Tick,3567,3546,21,-21,156000,155900,52119,-241919,-239819,OK
625.454,TraderOne,Tick,3567,3546,21,-21,156000,155900,52119,-241919,-239819,OK
625.797,TraderOne,Tick,3567,3546,21,-21,156000,155400,52119,-241919,-235619,OK
626.0,TraderOne,Tick,3567,3556,11,-11,155200,155200,52429,-245229,-245229,OK
626.25,TraderOne,Tick,3567,3556,11,-11,155200,155200,52429,-245229,-245229,OK
626.454,TraderOne,Tick,3567,3556,11,-11,155200,155200,52429,-245229,-245229,OK
626.782,TraderOne,Tick,3567,3556,11,-11,155200,155200,52429,-245229,-245229,OK
626.954,TraderOne,Tick,3567,3556,11,-11,155200,155200,52429,-245229,-245229,OK
627.282,TraderOne,Tick,3567,3556,11,-11,155200,155500,52429,-245229,-248529,OK
627.5,TraderOne,Tick,3567,3556,11,-11,155200,155500,52429,-245229,-248529,OK
627.735,TraderOne,Tick,3567,3556,11,-11,155200,155500,52429,-245229,-248529,OK
628.016,TraderOne,Tick,3567,3556,11,-11,155200,155500,52429,-245229,-248529,OK
628.297,TraderOne,Tick,3567,3556,11,-11,155200,155800,52429,-245229,-248529,OK
628.485,TraderOne,Tick,3567,3556,11,-11,155200,155800,52429,-245229,-248529,OK
628.797,TraderOne,Tick,3567,3556,11,-11,155200,155800,52429,-245229,-248529,OK
628.969,TraderOne,Tick,3567,3556,11,-11,155200,155800,52429,-245229,-248529,OK
629.297,TraderOne,Tick,3567,3556,11,-11,155200,155800,52429,-245229,-248529,OK
629.547,TraderOne,Tick,3567,3556,11,-11,156000,155800,52429,-245229,-243029,OK
629.766,TraderOne,Tick,3567,3556,11,-11,156000,155800,52429,-245229,-243029,OK
630.0,TraderOne,Tick,3567,3556,11,-11,156000,155800,52429,-245229,-243029,OK
630.266,TraderOne,Tick,3567,3556,11,-11,156000,155800,52429,-245229,-243029,OK
630.485,TraderOne,Tick,3567,3556,11,-11,156000,155800,52429,-245229,-243029,OK
630.797,TraderOne,Tick,3567,3556,11,-11,156000,155700,52429,-245229,-241929,OK
630.985,TraderOne,Tick,3567,3556,11,-11,156000,155700,52429,-245229,-241929,OK
631.219,TraderOne,Tick,3567,3566,1,-1,155900,155700,52273,-247073,-246873,OK
631.469,TraderOne,Tick,3567,3566,1,-1,155900,155700,52273,-247073,-246873,OK
631.719,TraderOne,Tick,3567,3566,1,-1,155900,155700,52273,-247073,-246873,OK
632.0,TraderOne,Tick,3577,3566,11,-11,156000,156000,52585,-247385,-247385,OK
632.266,TraderOne,Tick,3577,3566,11,-11,156000,156000,52585,-247385,-247385,OK
632.5,TraderOne,Tick,3577,3576,1,-1,155900,156000,52897,-248697,-248797,OK
632.766,TraderOne,Tick,3577,3576,1,-1,155900,156000,52897,-248697,-248797,OK
632.969,TraderOne,Tick,3577,3576,1,-1,155900,155800,52897,-248697,-248597,OK
633.297,TraderOne,Tick,3577,3586,-9,9,155900,155800,53209,-248009,-248909,OK
633.547,TraderOne,Tick,3577,3596,-19,19,155900,155800,53521,-247321,-249221,OK
633.719,TraderOne,Tick,3577,3596,-19,19,155900,155800,53521,-247321,-249221,OK
633.969,TraderOne,Tick,3587,3596,-9,9,155600,155800,53365,-249165,-247365,OK
634.235,TraderOne,Tick,3587,3596,-9,9,155600,155800,53365,-249165,-247365,OK
634.454,TraderOne,Tick,3587,3596,-9,9,155600,155800,53365,-249165,-247365,OK
634.797,TraderOne,Tick,3587,3596,-9,9,155600,155800,53365,-249165,-247365,OK
634.954,TraderOne,Tick,3587,3596,-9,9,155600,155800,53365,-249165,-247365,OK
635.219,TraderOne,Tick,3597,3596,1,-1,155700,155800,53209,-249009,-249109,OK
635.532,TraderOne,Tick,3597,3596,1,-1,155700,155800,53209,-249009,-249109,OK
635.75,TraderOne,Tick,3607,3596,11,-11,155700,155800,53520,-250320,-251420,OK
636.0,TraderOne,Tick,3607,3596,11,-11,155600,155800,53520,-250320,-252520,OK
636.204,TraderOne,Tick,3617,3596,21,-21,155700,155800,53831,-249631,-251731,OK
636.5,TraderOne,Tick,3617,3596,21,-21,155700,155900,53831,-249631,-253831,OK
636.797,TraderOne,Tick,3617,3596,21,-21,155600,155900,53831,-249631,-255931,OK
636.969,TraderOne,Tick,3617,3596,21,-21,155600,155900,53831,-249631,-255931,OK
637.266,TraderOne,Tick,3617,3596,21,-21,155600,155900,53831,-249631,-255931,OK
637.5,TraderOne,Tick,3617,3596,21,-21,155600,155900,53831,-249631,-255931,OK
637.766,TraderOne,Tick,3617,3596,21,-21,155600,155900,53831,-249631,-255931,OK
638.0,TraderOne,Tick,3627,3596,31,-31,155700,155900,54142,-247942,-254142,OK
638.25,TraderOne,Tick,3637,3596,41,-41,155400,155900,53986,-244786,-257086,OK
638.454,TraderOne,Tick,3637,3606,31,-31,155800,155900,53830,-250630,-253730,OK
638.782,TraderOne,Tick,3647,3606,41,-41,155800,155900,54142,-246942,-251042,OK
639.047,TraderOne,Tick,3647,3606,41,-41,155800,155900,54142,-246942,-251042,OK
639.219,TraderOne,Tick,3647,3606,41,-41,155800,155900,54142,-246942,-251042,OK
639.454,TraderOne,Tick,3647,3606,41,-41,155800,155900,54142,-246942,-251042,OK
639.75,TraderOne,Tick,3647,3606,41,-41,155800,155900,54142,-246942,-251042,OK
640.016,TraderOne,Tick,3647,3606,41,-41,155800,155900,54142,-246942,-251042,OK
640.25,TraderOne,Tick,3647,3606,41,-41,155800,155900,54142,-246942,-251042,OK
640.5,TraderOne,Tick,3647,3616,31,-31,155800,155900,53986,-249786,-252886,OK
640.704,TraderOne,Tick,3647,3626,21,-21,155500,155900,54297,-253097,-259397,OK
641.047,TraderOne,Tick,3647,3636,11,-11,156100,155900,54141,-254941,-252741,OK
641.282,TraderOne,Tick,3647,3636,11,-11,156100,155900,54141,-254941,-252741,OK
641.5,TraderOne,Tick,3647,3636,11,-11,156100,155700,54141,-254941,-251641,OK
641.735,TraderOne,Tick,3647,3636,11,-11,156100,155700,54141,-254941,-251641,OK
641.985,TraderOne,Tick,3647,3636,11,-11,156100,156000,54141,-254941,-253841,OK
642.25,TraderOne,Tick,3647,3646,1,-1,156100,156000,53985,-255785,-255685,OK
642.516,TraderOne,Tick,3657,3646,11,-11,155600,156000,54297,-256097,-259397,OK
642.766,TraderOne,Tick,3667,3646,21,-21,155900,156000,54609,-253409,-255509,OK
643.047,TraderOne,Tick,3677,3646,31,-31,155900,156500,54921,-251721,-261021,OK
643.25,TraderOne,Tick,3687,3646,41,-41,155900,156500,55233,-248033,-260333,OK
643.5,TraderOne,Tick,3697,3646,51,-51,155900,156500,55545,-242345,-257645,OK
643.813,TraderOne,Tick,3697,3646,51,-51,156100,156700,55545,-242345,-257645,OK
644.016,TraderOne,Tick,3707,3646,61,-61,156100,156700,55857,-237657,-255957,OK
